timestamp,"rule.level","rule.description","full_log"
"Apr 6, 2020 @ 13:26:31.583",5,"File added to the system.","File '[x64] HKEY_USERS\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\RunOnce' was added.
"
"Apr 6, 2020 @ 13:26:31.569",5,"File added to the system.","File 'HKEY_USERS\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\RunOnce' was added.
"
"Apr 6, 2020 @ 13:26:31.263",9,"Windows Application error event",
"Apr 6, 2020 @ 13:26:30.466",5,"SessionEnv was unavailable to handle a notification event",
"Apr 6, 2020 @ 13:26:30.419",5,"WSearch was unavailable to handle a notification event",
"Apr 6, 2020 @ 13:26:18.966",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: '1001857a0c2e447ee83837de258faa0c'
New md5sum is : '533a94b2450e9da9730f3a8885fa28e2'
Old sha1sum was: 'fbc2dd7a0e81aa1596139b7fd30adc4b1c4c5a0a'
New sha1sum is : '9672846ee400d5d6a6606768e5f890ec38b068f7'
"
"Apr 6, 2020 @ 13:26:18.950",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: 'af63d4f94ca9e3f1fe87b6ae7273058d'
New md5sum is : 'd63d1a2fa60db9999c4fc04f5bc8fdd6'
Old sha1sum was: '124fc4899978bb6cfac3fdef04b2c307d5cd5fb3'
New sha1sum is : '41b7674c2a780a3d91a2498b0320f63b453edc78'
"
"Apr 6, 2020 @ 13:25:15.778",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: 'd74b9379d08305e497c56152fdb706f3'
New md5sum is : '3f3c8d4eab76f9c1e4724209182cc568'
Old sha1sum was: '7a48fe7361e6af26c6d7190a1de9d8947193bdbf'
New sha1sum is : '90ad9da96f876fa6b320ea2ce0b841894ed10171'
"
"Apr 6, 2020 @ 13:23:55.365",3,"Windows Logon Success",
"Apr 6, 2020 @ 13:23:33.568",3,"Windows Logon Success",
"Apr 6, 2020 @ 13:22:32.958",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WinZip Smart Monitor Service' was added.
"
"Apr 6, 2020 @ 13:22:26.744",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: '739c6d2d68d0a44cac9f9abccc755f23'
New md5sum is : '1001857a0c2e447ee83837de258faa0c'
Old sha1sum was: 'd8b5d9ae2b0976732fb3d7029400309de8595252'
New sha1sum is : 'fbc2dd7a0e81aa1596139b7fd30adc4b1c4c5a0a'
"
"Apr 6, 2020 @ 13:22:26.651",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: '3bed6b4b8101da842bb6afe04a8271c2'
New md5sum is : 'af63d4f94ca9e3f1fe87b6ae7273058d'
Old sha1sum was: '6bcfa900864cb27898f9c3bf26b53fb3b0eb9d2c'
New sha1sum is : '124fc4899978bb6cfac3fdef04b2c307d5cd5fb3'
"
"Apr 6, 2020 @ 13:22:15.928",3,"Service startup type was changed",
"Apr 6, 2020 @ 13:22:15.865",5,"New Windows Service Created",
"Apr 6, 2020 @ 13:22:12.583",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules' checksum changed.
Old md5sum was: '57ab90e49fe60d2be51eb285e9aa2af6'
New md5sum is : '994f998c5dbd64f894e3a172f6292260'
Old sha1sum was: 'e505871f21b51c8ee06d585c67180c9392dc7511'
New sha1sum is : '3e50fb45bc27fbf3a9660c5d20e74191dba6788e'
"
"Apr 6, 2020 @ 13:22:12.520",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules' checksum changed.
Old md5sum was: 'ce601cdb843959a2c4f6befe0c7a2242'
New md5sum is : 'd2d77583fde1e6691771b897129f28a0'
Old sha1sum was: '4f6e60f4444ced9303606d3b4d79d2fc73df8c24'
New sha1sum is : '19a05d2098ec06e6506559356f0168738c47e1a7'
"
"Apr 6, 2020 @ 13:21:38.639",3,"Software Protection service scheduled successfully",
"Apr 6, 2020 @ 13:21:24.621",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '6f93271d69b72b17c57d0ed14a8d7124'
New md5sum is : 'd74b9379d08305e497c56152fdb706f3'
Old sha1sum was: '43fd4f6341a282d60eb432c42415afc3f46dc022'
New sha1sum is : '7a48fe7361e6af26c6d7190a1de9d8947193bdbf'
"
"Apr 6, 2020 @ 13:20:51.413",3,"Service startup type was changed",
"Apr 6, 2020 @ 13:20:48.153",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\TabbedBrowsing' was added.
"
"Apr 6, 2020 @ 13:20:48.127",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\SearchScopes\{2f23ab71-4ac6-41f2-a955-ea576e553146}' was added.
"
"Apr 6, 2020 @ 13:20:48.110",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\SearchScopes\{0633EE93-D776-472f-A0FF-E1416B8B2E3A}' checksum changed.
Old md5sum was: 'eabef0d1f7faf9368acee28f84f9b211'
New md5sum is : '2a569169f4c48da58d55d87631b3625e'
Old sha1sum was: 'be8f5aa697bbfd3ee56c683cc08676dc72effdcd'
New sha1sum is : '2ff153ca41593d1937308f478acf09efa60a0930'
"
"Apr 6, 2020 @ 13:20:48.067",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Main' checksum changed.
Old md5sum was: '1763e3f11e8f89848387ac81ad778aa5'
New md5sum is : 'e926791c45461d05188fa45b7dfbea50'
Old sha1sum was: '12d11f0fa820cffcd9480bcdf6f248b633070537'
New sha1sum is : 'f01955b750dd7024d0ec41bb6eb55cdeb3f2114a'
"
"Apr 6, 2020 @ 13:20:43.584",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}' was added.
"
"Apr 6, 2020 @ 13:20:43.561",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}\Lang0804' was added.
"
"Apr 6, 2020 @ 13:20:43.529",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}\Lang0412' was added.
"
"Apr 6, 2020 @ 13:20:43.520",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}\Lang0411' was added.
"
"Apr 6, 2020 @ 13:19:11.902",5,"Logon Failure - Unknown user or bad password",
"Apr 6, 2020 @ 13:18:54.344",7,"Integrity checksum changed.","File '[x64] HKEY_USERS\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run' checksum changed.
Old md5sum was: 'eec716ae7b147d80b2bff4d347692f12'
New md5sum is : 'efb09c0f0bf4d2938e7e5edd05292c95'
Old sha1sum was: '9e2076f20312cd8b816e3b8fe2747d55e17ac1a2'
New sha1sum is : '94076bcd2b1138dd0d35c7bf7dbef9de6e0b263f'
"
"Apr 6, 2020 @ 13:18:54.329",7,"Integrity checksum changed.","File 'HKEY_USERS\S-1-5-21-438079597-2123118846-2669748851-1001\Software\Microsoft\Windows\CurrentVersion\Run' checksum changed.
Old md5sum was: 'eec716ae7b147d80b2bff4d347692f12'
New md5sum is : 'efb09c0f0bf4d2938e7e5edd05292c95'
Old sha1sum was: '9e2076f20312cd8b816e3b8fe2747d55e17ac1a2'
New sha1sum is : '94076bcd2b1138dd0d35c7bf7dbef9de6e0b263f'
"
"Apr 6, 2020 @ 13:18:50.595",3,"Windows Logon Success",
"Apr 6, 2020 @ 13:18:47.376",3,"Windows Logon Success",
"Apr 6, 2020 @ 13:18:41.002",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: 'f65ebed619edcfc8fafe21f958215b53'
New md5sum is : '739c6d2d68d0a44cac9f9abccc755f23'
Old sha1sum was: '493297f96d762981a98fbe5f8c5b5782c30b65aa'
New sha1sum is : 'd8b5d9ae2b0976732fb3d7029400309de8595252'
"
"Apr 6, 2020 @ 13:18:40.969",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: '619d435b1dac461a9b0cfd3b48ee8f37'
New md5sum is : '3bed6b4b8101da842bb6afe04a8271c2'
Old sha1sum was: '95d0826303f42e23fada9a211bd9ea71de2d5c51'
New sha1sum is : '6bcfa900864cb27898f9c3bf26b53fb3b0eb9d2c'
"
"Apr 6, 2020 @ 13:18:28.419",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules' checksum changed.
Old md5sum was: 'da7d4a494ab65f84a64fbfa6593fc10a'
New md5sum is : '57ab90e49fe60d2be51eb285e9aa2af6'
Old sha1sum was: 'a93a8ea22c6279318ef6c52861871046ca4d8125'
New sha1sum is : 'e505871f21b51c8ee06d585c67180c9392dc7511'
"
"Apr 6, 2020 @ 13:18:28.356",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules' checksum changed.
Old md5sum was: '2748a7b4da870a32112c36673bab4670'
New md5sum is : 'ce601cdb843959a2c4f6befe0c7a2242'
Old sha1sum was: '77bb6b47213ee60fe9afadedeffb609bc118633b'
New sha1sum is : '4f6e60f4444ced9303606d3b4d79d2fc73df8c24'
"
"Apr 6, 2020 @ 13:18:27.276",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: '67b63b70acc4cf09439b0064f5375078'
New md5sum is : '606d75503289ffec78fec11236a6353e'
Old sha1sum was: 'd5ad2ffed235439932f7b3d18a9d28ffe83d1079'
New sha1sum is : '33248c131c57ed1e3d99fa341dabe7bf3cbac974'
"
"Apr 6, 2020 @ 13:18:12.496",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\McAfee WebAdvisor' was added.
"
"Apr 6, 2020 @ 13:17:55.089",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application' checksum changed.
Old md5sum was: 'ca58d19f0c9bad004f0001f1f20d2ec6'
New md5sum is : '1f7c0d45cd1e28c3bc36a36dfbc11be4'
Old sha1sum was: '99d37a9ea975185bf3abd2260ba7f66cd229d7df'
New sha1sum is : '6e303174be9c95270e57c3ae64488f653ba41af7'
"
"Apr 6, 2020 @ 13:17:51.479",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\ByteFenceService' was added.
"
"Apr 6, 2020 @ 13:17:45.354",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ByteFenceService' was added.
"
"Apr 6, 2020 @ 13:17:43.025",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\BITS' checksum changed.
Old md5sum was: '775174ea9bf25c40ba381ca284d7511d'
New md5sum is : '6a4fdf3a9f7dc36fc03599f720d484d3'
Old sha1sum was: 'eab80f5279cedff3dd227a62f8828aa899a27475'
New sha1sum is : '9f469b80d1166a11ab0299760c6cb444ef555670'
"
"Apr 6, 2020 @ 13:17:41.636",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: 'c07851f8f2e30eb65757347b948170ba'
New md5sum is : '6f93271d69b72b17c57d0ed14a8d7124'
Old sha1sum was: '8b3f116aaee6cbd1dd5d8bf234c4f02b0a5c3e60'
New sha1sum is : '43fd4f6341a282d60eb432c42415afc3f46dc022'
"
"Apr 6, 2020 @ 13:17:37.574",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\TabbedBrowsing' was added.
"
"Apr 6, 2020 @ 13:17:36.433",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\SearchScopes\{2f23ab71-4ac6-41f2-a955-ea576e553146}' was added.
"
"Apr 6, 2020 @ 13:17:36.418",7,"Integrity checksum changed.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\SearchScopes\{0633EE93-D776-472f-A0FF-E1416B8B2E3A}' checksum changed.
Old md5sum was: 'eabef0d1f7faf9368acee28f84f9b211'
New md5sum is : '2a569169f4c48da58d55d87631b3625e'
Old sha1sum was: 'be8f5aa697bbfd3ee56c683cc08676dc72effdcd'
New sha1sum is : '2ff153ca41593d1937308f478acf09efa60a0930'
"
"Apr 6, 2020 @ 13:17:31.245",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}' was added.
"
"Apr 6, 2020 @ 13:17:31.231",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}\Lang0804' was added.
"
"Apr 6, 2020 @ 13:17:31.199",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}\Lang0412' was added.
"
"Apr 6, 2020 @ 13:17:31.182",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Internet Explorer\Extensions\{48A61126-9A19-4C50-A214-FF08CB94995C}\Lang0411' was added.
"
"Apr 6, 2020 @ 13:17:09.808",5,"New Windows Service Created",
"Apr 6, 2020 @ 13:16:48.667",5,"New Windows Service Created",
