timestamp,"rule.level","rule.description","full_log"
"Apr 4, 2020 @ 16:18:13.775",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicePickerUserSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:18:13.837",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:18:13.852",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\DevicesFlowUserSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:18:39.809",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:18:39.839",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_29f1e\TriggerInfo\0' was added.
"
"Apr 4, 2020 @ 16:18:39.856",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_29f1e' was added.
"
"Apr 4, 2020 @ 16:18:47.150",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:18:47.166",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:18:49.024",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:18:49.041",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:18:49.603",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:18:49.619",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:19:06.358",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:19:06.390",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:19:07.291",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:19:07.307",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_29f1e' was added.
"
"Apr 4, 2020 @ 16:19:17.307",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_29f1e\Security' was added.
"
"Apr 4, 2020 @ 16:19:17.323",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WpnUserService_29f1e' was added.
"
"Apr 4, 2020 @ 16:20:28.980",5,"Benchmark for Windows audit: Ensure 'MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)' is set to 'Disabled': Status changed from failed to 'not applicable'",
"Apr 4, 2020 @ 16:20:33.683",5,"SCA summary: Benchmark for Windows audit: Score less than 80% (68)",
"Apr 4, 2020 @ 16:12:01.754",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:12:31.145",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:13:33.449",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:14:08.927",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:14:27.686",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:16:28.546",3,"Ossec agent started.","ossec: Agent started: 'windows-10->any'."
"Apr 4, 2020 @ 16:16:29.194",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:16:30.447",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:16:30.490",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:16:37.784",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:16:38.210",3,"The database engine is starting a new instance",
"Apr 4, 2020 @ 16:16:38.428",3,"The database engine attached a database",
"Apr 4, 2020 @ 16:16:38.976",3,"The Windows Search Service started",
"Apr 4, 2020 @ 16:16:45.210",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:16:45.229",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 16:16:45.258",3,"Windows User Logoff",
"Apr 4, 2020 @ 16:16:45.281",3,"Windows User Logoff",
"Apr 4, 2020 @ 16:16:48.601",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:17:12.945",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:17:58.852",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:18:29.248",3,"Windows Logon Success",
"Apr 4, 2020 @ 16:18:58.791",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 16:20:33.714",3,"Service startup type was changed",
