timestamp,"rule.level","rule.description","full_log"
"Apr 6, 2020 @ 14:35:35.905",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:35:35.871",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:35:35.838",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:35:35.794",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:35:35.788",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:35:35.756",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UserDataSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:35:34.489",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:35:34.447",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:35:34.431",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:35:34.415",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:35:34.399",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:35:34.384",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\UnistoreSvc_36ceed\Security' was added.
"
"Apr 6, 2020 @ 14:35:25.617",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\AppIso\FirewallRules' checksum changed.
Old md5sum was: '5499f2465b93c7b9d2932c510d331d41'
New md5sum is : '646af30f5e20cdfc4f2c28c8e09ff02c'
Old sha1sum was: 'e252541cf73578cba0af49aaa7f38f21399e2f73'
New sha1sum is : '218e9b8a8ae906e403df7e730096ad92886a7c1c'
"
"Apr 6, 2020 @ 14:35:25.539",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: '7f4e2820a9e8df5c63678e03b97248cc'
New md5sum is : '73c63a01a46264ab050a9804c4648382'
Old sha1sum was: '0b434b24c6b38ea405074bb98c33b674da54a900'
New sha1sum is : '5ef9fab8416ce4431f5ef1872f0a97ec347b05b6'
"
"Apr 6, 2020 @ 14:35:19.101",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_5eaf9d' was added.
"
"Apr 6, 2020 @ 14:35:19.086",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_5eaf9d\Security' was added.
"
"Apr 6, 2020 @ 14:35:19.070",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_4cf759' was added.
"
"Apr 6, 2020 @ 14:35:19.054",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_4cf759\Security' was added.
"
"Apr 6, 2020 @ 14:35:19.039",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_36ceed' was added.
"
"Apr 6, 2020 @ 14:35:19.008",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_36ceed\Security' was added.
"
