timestamp,"rule.level","rule.description","data.win.system.message","data.win.eventdata.commandLine","full_log"
"May 23, 2020 @ 12:47:22.533",8,"ATT&CK T1489: Stop Windows Service","""Process Create:
RuleName: 
UtcTime: 2020-05-23 12:47:20.966
ProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010e81a2f00}
ProcessId: 344552
Image: C:\Windows\System32\net1.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\Windows\system32\net1 stop ""samss"" /y
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-HUE026H\John Williams
LogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}
LogonId: 0x33C72
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E
ParentProcessGuid: {df9fc3d3-1b58-5ec9-0000-00107b162f00}
ParentProcessId: 344360
ParentImage: C:\Windows\System32\net.exe
ParentCommandLine: ""C:\Windows\System32\net.exe"" stop ""samss"" /y""","C:\\Windows\\system32\\net1 stop \""samss\"" /y","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""1"",""version"":""5"",""level"":""4"",""task"":""1"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-23T12:47:20.968012700Z"",""eventRecordID"":""1737"",""processID"":""2100"",""threadID"":""3216"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Process Create:\r\nRuleName: \r\nUtcTime: 2020-05-23 12:47:20.966\r\nProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010e81a2f00}\r\nProcessId: 344552\r\nImage: C:\\Windows\\System32\\net1.exe\r\nFileVersion: 10.0.18362.1 (WinBuild.160101.0800)\r\nDescription: Net Command\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: net1.exe\r\nCommandLine: C:\\Windows\\system32\\net1 stop \""samss\"" /y\r\nCurrentDirectory: C:\\Windows\\system32\\\r\nUser: DESKTOP-HUE026H\\John Williams\r\nLogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}\r\nLogonId: 0x33C72\r\nTerminalSessionId: 1\r\nIntegrityLevel: Medium\r\nHashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E\r\nParentProcessGuid: {df9fc3d3-1b58-5ec9-0000-00107b162f00}\r\nParentProcessId: 344360\r\nParentImage: C:\\Windows\\System32\\net.exe\r\nParentCommandLine: \""C:\\Windows\\System32\\net.exe\"" stop \""samss\"" /y\""""},""eventdata"":{""utcTime"":""2020-05-23 12:47:20.966"",""processGuid"":""{df9fc3d3-1b58-5ec9-0000-0010e81a2f00}"",""processId"":""344552"",""image"":""C:\\\\Windows\\\\System32\\\\net1.exe"",""fileVersion"":""10.0.18362.1 (WinBuild.160101.0800)"",""description"":""Net Command"",""product"":""Microsoft® Windows® Operating System"",""company"":""Microsoft Corporation"",""originalFileName"":""net1.exe"",""commandLine"":""C:\\\\Windows\\\\system32\\\\net1 stop \\\""samss\\\"" /y"",""currentDirectory"":""C:\\\\Windows\\\\system32\\\\"",""user"":""DESKTOP-HUE026H\\\\John Williams"",""logonGuid"":""{df9fc3d3-1a6b-5ec9-0000-0020723c0300}"",""logonId"":""0x33c72"",""terminalSessionId"":""1"",""integrityLevel"":""Medium"",""hashes"":""MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E"",""parentProcessGuid"":""{df9fc3d3-1b58-5ec9-0000-00107b162f00}"",""parentProcessId"":""344360"",""parentImage"":""C:\\\\Windows\\\\System32\\\\net.exe"",""parentCommandLine"":""\\\""C:\\\\Windows\\\\System32\\\\net.exe\\\"" stop \\\""samss\\\"" /y""}}}"
"May 23, 2020 @ 12:47:22.481",8,"ATT&CK T1489: Stop Windows Service","""Process Create:
RuleName: 
UtcTime: 2020-05-23 12:47:20.879
ProcessGuid: {df9fc3d3-1b58-5ec9-0000-00107b162f00}
ProcessId: 344360
Image: C:\Windows\System32\net.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: ""C:\Windows\System32\net.exe"" stop ""samss"" /y
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-HUE026H\John Williams
LogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}
LogonId: 0x33C72
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07
ParentProcessGuid: {df9fc3d3-1a8d-5ec9-0000-001047510b00}
ParentProcessId: 6312
ParentImage: C:\Users\John Williams\Downloads\sQCMgCG.exe
ParentCommandLine: ""C:\Users\John Williams\Downloads\sQCMgCG.exe"" ""","\""C:\\Windows\\System32\\net.exe\"" stop \""samss\"" /y","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""1"",""version"":""5"",""level"":""4"",""task"":""1"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-23T12:47:20.907046800Z"",""eventRecordID"":""1736"",""processID"":""2100"",""threadID"":""3216"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Process Create:\r\nRuleName: \r\nUtcTime: 2020-05-23 12:47:20.879\r\nProcessGuid: {df9fc3d3-1b58-5ec9-0000-00107b162f00}\r\nProcessId: 344360\r\nImage: C:\\Windows\\System32\\net.exe\r\nFileVersion: 10.0.18362.1 (WinBuild.160101.0800)\r\nDescription: Net Command\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: net.exe\r\nCommandLine: \""C:\\Windows\\System32\\net.exe\"" stop \""samss\"" /y\r\nCurrentDirectory: C:\\Windows\\system32\\\r\nUser: DESKTOP-HUE026H\\John Williams\r\nLogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}\r\nLogonId: 0x33C72\r\nTerminalSessionId: 1\r\nIntegrityLevel: Medium\r\nHashes: MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07\r\nParentProcessGuid: {df9fc3d3-1a8d-5ec9-0000-001047510b00}\r\nParentProcessId: 6312\r\nParentImage: C:\\Users\\John Williams\\Downloads\\sQCMgCG.exe\r\nParentCommandLine: \""C:\\Users\\John Williams\\Downloads\\sQCMgCG.exe\"" \""""},""eventdata"":{""utcTime"":""2020-05-23 12:47:20.879"",""processGuid"":""{df9fc3d3-1b58-5ec9-0000-00107b162f00}"",""processId"":""344360"",""image"":""C:\\\\Windows\\\\System32\\\\net.exe"",""fileVersion"":""10.0.18362.1 (WinBuild.160101.0800)"",""description"":""Net Command"",""product"":""Microsoft® Windows® Operating System"",""company"":""Microsoft Corporation"",""originalFileName"":""net.exe"",""commandLine"":""\\\""C:\\\\Windows\\\\System32\\\\net.exe\\\"" stop \\\""samss\\\"" /y"",""currentDirectory"":""C:\\\\Windows\\\\system32\\\\"",""user"":""DESKTOP-HUE026H\\\\John Williams"",""logonGuid"":""{df9fc3d3-1a6b-5ec9-0000-0020723c0300}"",""logonId"":""0x33c72"",""terminalSessionId"":""1"",""integrityLevel"":""Medium"",""hashes"":""MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07"",""parentProcessGuid"":""{df9fc3d3-1a8d-5ec9-0000-001047510b00}"",""parentProcessId"":""6312"",""parentImage"":""C:\\\\Users\\\\John Williams\\\\Downloads\\\\sQCMgCG.exe"",""parentCommandLine"":""\\\""C:\\\\Users\\\\John Williams\\\\Downloads\\\\sQCMgCG.exe\\\""""}}}"
"May 23, 2020 @ 12:47:22.424",8,"ATT&CK T1489: Stop Windows Service","""Process Create:
RuleName: 
UtcTime: 2020-05-23 12:47:20.797
ProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010ba132f00}
ProcessId: 344168
Image: C:\Windows\System32\net1.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\Windows\system32\net1 stop ""audioendpointbuilder"" /y
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-HUE026H\John Williams
LogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}
LogonId: 0x33C72
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E
ParentProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010f00e2f00}
ParentProcessId: 343416
ParentImage: C:\Windows\System32\net.exe
ParentCommandLine: ""C:\Windows\System32\net.exe"" stop ""audioendpointbuilder"" /y""","C:\\Windows\\system32\\net1 stop \""audioendpointbuilder\"" /y","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""1"",""version"":""5"",""level"":""4"",""task"":""1"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-23T12:47:20.831170300Z"",""eventRecordID"":""1735"",""processID"":""2100"",""threadID"":""3216"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Process Create:\r\nRuleName: \r\nUtcTime: 2020-05-23 12:47:20.797\r\nProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010ba132f00}\r\nProcessId: 344168\r\nImage: C:\\Windows\\System32\\net1.exe\r\nFileVersion: 10.0.18362.1 (WinBuild.160101.0800)\r\nDescription: Net Command\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: net1.exe\r\nCommandLine: C:\\Windows\\system32\\net1 stop \""audioendpointbuilder\"" /y\r\nCurrentDirectory: C:\\Windows\\system32\\\r\nUser: DESKTOP-HUE026H\\John Williams\r\nLogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}\r\nLogonId: 0x33C72\r\nTerminalSessionId: 1\r\nIntegrityLevel: Medium\r\nHashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E\r\nParentProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010f00e2f00}\r\nParentProcessId: 343416\r\nParentImage: C:\\Windows\\System32\\net.exe\r\nParentCommandLine: \""C:\\Windows\\System32\\net.exe\"" stop \""audioendpointbuilder\"" /y\""""},""eventdata"":{""utcTime"":""2020-05-23 12:47:20.797"",""processGuid"":""{df9fc3d3-1b58-5ec9-0000-0010ba132f00}"",""processId"":""344168"",""image"":""C:\\\\Windows\\\\System32\\\\net1.exe"",""fileVersion"":""10.0.18362.1 (WinBuild.160101.0800)"",""description"":""Net Command"",""product"":""Microsoft® Windows® Operating System"",""company"":""Microsoft Corporation"",""originalFileName"":""net1.exe"",""commandLine"":""C:\\\\Windows\\\\system32\\\\net1 stop \\\""audioendpointbuilder\\\"" /y"",""currentDirectory"":""C:\\\\Windows\\\\system32\\\\"",""user"":""DESKTOP-HUE026H\\\\John Williams"",""logonGuid"":""{df9fc3d3-1a6b-5ec9-0000-0020723c0300}"",""logonId"":""0x33c72"",""terminalSessionId"":""1"",""integrityLevel"":""Medium"",""hashes"":""MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E"",""parentProcessGuid"":""{df9fc3d3-1b58-5ec9-0000-0010f00e2f00}"",""parentProcessId"":""343416"",""parentImage"":""C:\\\\Windows\\\\System32\\\\net.exe"",""parentCommandLine"":""\\\""C:\\\\Windows\\\\System32\\\\net.exe\\\"" stop \\\""audioendpointbuilder\\\"" /y""}}}"
"May 23, 2020 @ 12:47:22.395",8,"ATT&CK T1489: Stop Windows Service","""Process Create:
RuleName: 
UtcTime: 2020-05-23 12:47:20.665
ProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010f00e2f00}
ProcessId: 343416
Image: C:\Windows\System32\net.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net.exe
CommandLine: ""C:\Windows\System32\net.exe"" stop ""audioendpointbuilder"" /y
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-HUE026H\John Williams
LogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}
LogonId: 0x33C72
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07
ParentProcessGuid: {df9fc3d3-1a8d-5ec9-0000-001047510b00}
ParentProcessId: 6312
ParentImage: C:\Users\John Williams\Downloads\sQCMgCG.exe
ParentCommandLine: ""C:\Users\John Williams\Downloads\sQCMgCG.exe"" ""","\""C:\\Windows\\System32\\net.exe\"" stop \""audioendpointbuilder\"" /y","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""1"",""version"":""5"",""level"":""4"",""task"":""1"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-23T12:47:20.671355100Z"",""eventRecordID"":""1734"",""processID"":""2100"",""threadID"":""3216"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Process Create:\r\nRuleName: \r\nUtcTime: 2020-05-23 12:47:20.665\r\nProcessGuid: {df9fc3d3-1b58-5ec9-0000-0010f00e2f00}\r\nProcessId: 343416\r\nImage: C:\\Windows\\System32\\net.exe\r\nFileVersion: 10.0.18362.1 (WinBuild.160101.0800)\r\nDescription: Net Command\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: net.exe\r\nCommandLine: \""C:\\Windows\\System32\\net.exe\"" stop \""audioendpointbuilder\"" /y\r\nCurrentDirectory: C:\\Windows\\system32\\\r\nUser: DESKTOP-HUE026H\\John Williams\r\nLogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}\r\nLogonId: 0x33C72\r\nTerminalSessionId: 1\r\nIntegrityLevel: Medium\r\nHashes: MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07\r\nParentProcessGuid: {df9fc3d3-1a8d-5ec9-0000-001047510b00}\r\nParentProcessId: 6312\r\nParentImage: C:\\Users\\John Williams\\Downloads\\sQCMgCG.exe\r\nParentCommandLine: \""C:\\Users\\John Williams\\Downloads\\sQCMgCG.exe\"" \""""},""eventdata"":{""utcTime"":""2020-05-23 12:47:20.665"",""processGuid"":""{df9fc3d3-1b58-5ec9-0000-0010f00e2f00}"",""processId"":""343416"",""image"":""C:\\\\Windows\\\\System32\\\\net.exe"",""fileVersion"":""10.0.18362.1 (WinBuild.160101.0800)"",""description"":""Net Command"",""product"":""Microsoft® Windows® Operating System"",""company"":""Microsoft Corporation"",""originalFileName"":""net.exe"",""commandLine"":""\\\""C:\\\\Windows\\\\System32\\\\net.exe\\\"" stop \\\""audioendpointbuilder\\\"" /y"",""currentDirectory"":""C:\\\\Windows\\\\system32\\\\"",""user"":""DESKTOP-HUE026H\\\\John Williams"",""logonGuid"":""{df9fc3d3-1a6b-5ec9-0000-0020723c0300}"",""logonId"":""0x33c72"",""terminalSessionId"":""1"",""integrityLevel"":""Medium"",""hashes"":""MD5=A63DF9A6E9098CC189F2A3EFC37600F6,SHA256=96CDFD7B263947A6A7C0DB54141A6B8D7777DB0A03A17CBF95666D98422F937B,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07"",""parentProcessGuid"":""{df9fc3d3-1a8d-5ec9-0000-001047510b00}"",""parentProcessId"":""6312"",""parentImage"":""C:\\\\Users\\\\John Williams\\\\Downloads\\\\sQCMgCG.exe"",""parentCommandLine"":""\\\""C:\\\\Users\\\\John Williams\\\\Downloads\\\\sQCMgCG.exe\\\""""}}}"
"May 23, 2020 @ 12:46:54.309",8,"ATT&CK T1489: Stop Windows Service","""Process Create:
RuleName: 
UtcTime: 2020-05-23 12:46:52.960
ProcessGuid: {df9fc3d3-1b3c-5ec9-0000-0010506e2a00}
ProcessId: 291948
Image: C:\Windows\System32\net1.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\Windows\system32\net1 stop ""samss"" /y
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-HUE026H\John Williams
LogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}
LogonId: 0x33C72
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E
ParentProcessGuid: {df9fc3d3-1b3c-5ec9-0000-001073602a00}
ParentProcessId: 291108
ParentImage: C:\Windows\System32\net.exe
ParentCommandLine: ""C:\Windows\System32\net.exe"" stop ""samss"" /y""","C:\\Windows\\system32\\net1 stop \""samss\"" /y","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""1"",""version"":""5"",""level"":""4"",""task"":""1"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-23T12:46:52.963141200Z"",""eventRecordID"":""1730"",""processID"":""2100"",""threadID"":""3216"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Process Create:\r\nRuleName: \r\nUtcTime: 2020-05-23 12:46:52.960\r\nProcessGuid: {df9fc3d3-1b3c-5ec9-0000-0010506e2a00}\r\nProcessId: 291948\r\nImage: C:\\Windows\\System32\\net1.exe\r\nFileVersion: 10.0.18362.1 (WinBuild.160101.0800)\r\nDescription: Net Command\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: net1.exe\r\nCommandLine: C:\\Windows\\system32\\net1 stop \""samss\"" /y\r\nCurrentDirectory: C:\\Windows\\system32\\\r\nUser: DESKTOP-HUE026H\\John Williams\r\nLogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}\r\nLogonId: 0x33C72\r\nTerminalSessionId: 1\r\nIntegrityLevel: Medium\r\nHashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E\r\nParentProcessGuid: {df9fc3d3-1b3c-5ec9-0000-001073602a00}\r\nParentProcessId: 291108\r\nParentImage: C:\\Windows\\System32\\net.exe\r\nParentCommandLine: \""C:\\Windows\\System32\\net.exe\"" stop \""samss\"" /y\""""},""eventdata"":{""utcTime"":""2020-05-23 12:46:52.960"",""processGuid"":""{df9fc3d3-1b3c-5ec9-0000-0010506e2a00}"",""processId"":""291948"",""image"":""C:\\\\Windows\\\\System32\\\\net1.exe"",""fileVersion"":""10.0.18362.1 (WinBuild.160101.0800)"",""description"":""Net Command"",""product"":""Microsoft® Windows® Operating System"",""company"":""Microsoft Corporation"",""originalFileName"":""net1.exe"",""commandLine"":""C:\\\\Windows\\\\system32\\\\net1 stop \\\""samss\\\"" /y"",""currentDirectory"":""C:\\\\Windows\\\\system32\\\\"",""user"":""DESKTOP-HUE026H\\\\John Williams"",""logonGuid"":""{df9fc3d3-1a6b-5ec9-0000-0020723c0300}"",""logonId"":""0x33c72"",""terminalSessionId"":""1"",""integrityLevel"":""Medium"",""hashes"":""MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E"",""parentProcessGuid"":""{df9fc3d3-1b3c-5ec9-0000-001073602a00}"",""parentProcessId"":""291108"",""parentImage"":""C:\\\\Windows\\\\System32\\\\net.exe"",""parentCommandLine"":""\\\""C:\\\\Windows\\\\System32\\\\net.exe\\\"" stop \\\""samss\\\"" /y""}}}"
"May 23, 2020 @ 12:46:54.294",8,"ATT&CK T1489: Stop Windows Service","""Process Create:
RuleName: 
UtcTime: 2020-05-23 12:46:52.911
ProcessGuid: {df9fc3d3-1b3c-5ec9-0000-0010596a2a00}
ProcessId: 291752
Image: C:\Windows\System32\net1.exe
FileVersion: 10.0.18362.1 (WinBuild.160101.0800)
Description: Net Command
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: net1.exe
CommandLine: C:\Windows\system32\net1 stop ""audioendpointbuilder"" /y
CurrentDirectory: C:\Windows\system32\
User: DESKTOP-HUE026H\John Williams
LogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}
LogonId: 0x33C72
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E
ParentProcessGuid: {df9fc3d3-1b3c-5ec9-0000-00102c552a00}
ParentProcessId: 290920
ParentImage: C:\Windows\System32\net.exe
ParentCommandLine: ""C:\Windows\System32\net.exe"" stop ""audioendpointbuilder"" /y""","C:\\Windows\\system32\\net1 stop \""audioendpointbuilder\"" /y","{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""1"",""version"":""5"",""level"":""4"",""task"":""1"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2020-05-23T12:46:52.926647800Z"",""eventRecordID"":""1729"",""processID"":""2100"",""threadID"":""3216"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""DESKTOP-HUE026H"",""severityValue"":""INFORMATION"",""message"":""\""Process Create:\r\nRuleName: \r\nUtcTime: 2020-05-23 12:46:52.911\r\nProcessGuid: {df9fc3d3-1b3c-5ec9-0000-0010596a2a00}\r\nProcessId: 291752\r\nImage: C:\\Windows\\System32\\net1.exe\r\nFileVersion: 10.0.18362.1 (WinBuild.160101.0800)\r\nDescription: Net Command\r\nProduct: Microsoft® Windows® Operating System\r\nCompany: Microsoft Corporation\r\nOriginalFileName: net1.exe\r\nCommandLine: C:\\Windows\\system32\\net1 stop \""audioendpointbuilder\"" /y\r\nCurrentDirectory: C:\\Windows\\system32\\\r\nUser: DESKTOP-HUE026H\\John Williams\r\nLogonGuid: {df9fc3d3-1a6b-5ec9-0000-0020723c0300}\r\nLogonId: 0x33C72\r\nTerminalSessionId: 1\r\nIntegrityLevel: Medium\r\nHashes: MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E\r\nParentProcessGuid: {df9fc3d3-1b3c-5ec9-0000-00102c552a00}\r\nParentProcessId: 290920\r\nParentImage: C:\\Windows\\System32\\net.exe\r\nParentCommandLine: \""C:\\Windows\\System32\\net.exe\"" stop \""audioendpointbuilder\"" /y\""""},""eventdata"":{""utcTime"":""2020-05-23 12:46:52.911"",""processGuid"":""{df9fc3d3-1b3c-5ec9-0000-0010596a2a00}"",""processId"":""291752"",""image"":""C:\\\\Windows\\\\System32\\\\net1.exe"",""fileVersion"":""10.0.18362.1 (WinBuild.160101.0800)"",""description"":""Net Command"",""product"":""Microsoft® Windows® Operating System"",""company"":""Microsoft Corporation"",""originalFileName"":""net1.exe"",""commandLine"":""C:\\\\Windows\\\\system32\\\\net1 stop \\\""audioendpointbuilder\\\"" /y"",""currentDirectory"":""C:\\\\Windows\\\\system32\\\\"",""user"":""DESKTOP-HUE026H\\\\John Williams"",""logonGuid"":""{df9fc3d3-1a6b-5ec9-0000-0020723c0300}"",""logonId"":""0x33c72"",""terminalSessionId"":""1"",""integrityLevel"":""Medium"",""hashes"":""MD5=0F641F87A791AE07C00A725BBBD77724,SHA256=286E7F127B06386BD1CC9664851848F483A867F0F604AA352893151068715FAA,IMPHASH=41DBA1AF77E1A2260F0CE46D59ADCB5E"",""parentProcessGuid"":""{df9fc3d3-1b3c-5ec9-0000-00102c552a00}"",""parentProcessId"":""290920"",""parentImage"":""C:\\\\Windows\\\\System32\\\\net.exe"",""parentCommandLine"":""\\\""C:\\\\Windows\\\\System32\\\\net.exe\\\"" stop \\\""audioendpointbuilder\\\"" /y""}}}"
