timestamp,"rule.level","rule.description","full_log"
"Apr 7, 2020 @ 09:25:28.697",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: '02583aa1ae32b1990176644dc3952c81'
New md5sum is : '40f25468dcd84290dd7a261b9ebe519b'
Old sha1sum was: '0ba688310b1196088281fa0da17b1e9c2f96ea7e'
New sha1sum is : '59cbd60494640ca425146424a80456e3bf10847a'
"
"Apr 7, 2020 @ 09:25:28.687",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: 'd3c3db84b379850af744b570210159ac'
New md5sum is : '61a910cd0eb02db74956a0b4e2c32a83'
Old sha1sum was: '61986d785485024b932a0f9116e6a930eddd2d4b'
New sha1sum is : 'cd9fc634c8dc13de4676ed7f923cc356b262be96'
"
"Apr 7, 2020 @ 09:25:19.817",3,"Software Protection service scheduled successfully",
"Apr 7, 2020 @ 09:25:13.268",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SMSvcHost 3.0.0.0\Performance' was added.
"
"Apr 7, 2020 @ 09:25:13.182",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SMSvcHost 3.0.0.0\Linkage' was added.
"
"Apr 7, 2020 @ 09:25:12.032",3,"Windows Logon Success",
"Apr 7, 2020 @ 09:25:10.975",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\RestrictedServices\Static\System' checksum changed.
Old md5sum was: 'f9c30ebda6d2dc73e07421bea47bcee5'
New md5sum is : '7461912cddc48e370914df96821392af'
Old sha1sum was: 'dcd0971cf15c3492c3db0b73cf973466bb442c96'
New sha1sum is : '34e3062b44f4f79b06af09725959400abdaa422c'
"
"Apr 7, 2020 @ 09:25:10.616",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: 'bd9b4beaac92fe5749542b077fdeffd0'
New md5sum is : '951ed48ea2b16a4b11a3e3fc66e0c792'
Old sha1sum was: '770460c89c9b82b0c4bc82f78b714a907c62fe5a'
New sha1sum is : '91243c9a9bc671b7729496f2396ac68cf2ac6a62'
"
"Apr 7, 2020 @ 09:25:09.270",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ServiceModelService 3.0.0.0\Performance' was added.
"
"Apr 7, 2020 @ 09:25:09.246",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ServiceModelOperation 3.0.0.0\Performance' was added.
"
"Apr 7, 2020 @ 09:25:09.237",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\ServiceModelEndpoint 3.0.0.0\Performance' was added.
"
"Apr 7, 2020 @ 09:24:53.130",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MSDTC Bridge 3.0.0.0\Performance' was added.
"
"Apr 7, 2020 @ 09:24:42.758",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\FontCache3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:42.642",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\FontCache3.0.0.0\Security' was added.
"
"Apr 7, 2020 @ 09:24:40.940",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\System\SMSvcHost 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:39.784",3,"Software Protection service scheduled successfully",
"Apr 7, 2020 @ 09:24:38.721",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\System\MSDTC WS-AT Protocol' was added.
"
"Apr 7, 2020 @ 09:24:38.644",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\System\MSDTC Gateway' was added.
"
"Apr 7, 2020 @ 09:24:31.581",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Security\ServiceModel 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:31.393",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\System.ServiceModel 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:31.378",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\System.Runtime.Serialization 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:31.362",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\System.IO.Log 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:31.346",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\System.IdentityModel 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:30.315",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\ServiceModel Audit 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:30.253",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\Microsoft.Transactions.Bridge 3.0.0.0' was added.
"
"Apr 7, 2020 @ 09:24:27.815",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\EventLog\Application\ASP.NET 2.0.50727.0' was added.
"
"Apr 7, 2020 @ 09:24:22.990",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\clr_optimization_v2.0.50727_64' was added.
"
"Apr 7, 2020 @ 09:24:22.974",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\clr_optimization_v2.0.50727_32' was added.
"
"Apr 7, 2020 @ 09:24:16.946",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: '5a39cd62b5ce5f55c1fc9302fe23485c'
New md5sum is : 'e510c2836bdf17e888da83477202fdf2'
Old sha1sum was: 'de83c0bb18a5c320f0a1adb8c5dab09d7be63679'
New sha1sum is : '5b0363519c9bfe1d8b5e43ec76b79940f2cbabd8'
"
"Apr 7, 2020 @ 09:24:12.330",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\.NET CLR Networking\Performance' checksum changed.
Old md5sum was: 'c9339e2022b419c80316c1973733b12b'
New md5sum is : 'c6ee36dd578cc295e6e7873d06f20236'
Old sha1sum was: '42a5ef8d2e511d73acbe97a1589613afc16099c9'
New sha1sum is : 'b5518c6da94b7f3ab25c6e199cef22df5a02ef16'
"
"Apr 7, 2020 @ 09:24:12.316",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\.NET CLR Networking\Linkage' checksum changed.
Old md5sum was: 'f2496e76843d3318dccb05e89de48e65'
New md5sum is : '22eccf8057abaee681c65921ed4dfd76'
Old sha1sum was: 'd1f1c760d953bccde63b6d040be4ac1547b9f8da'
New sha1sum is : '75b9f63fb39d8326b5d1fbe4cfd4f444e3138efb'
"
"Apr 7, 2020 @ 09:24:11.299",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\.NET CLR Data\Performance' checksum changed.
Old md5sum was: '2f43dfc7a4f84a246bcfda248e5ab44f'
New md5sum is : '603235ac17c08e2e792cc1e066accf4a'
Old sha1sum was: 'e8c0484ba1276d30bd9f673e47502e2c0eca65e1'
New sha1sum is : 'c3e400ae2d44428000be5d8ecae4de21384ad7b2'
"
"Apr 7, 2020 @ 09:24:11.282",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\.NET CLR Data\Linkage' checksum changed.
Old md5sum was: '6316cf64e18ca66898bade4b8efd333c'
New md5sum is : 'd946ca647fd33e7e2dfb13b31d3aa068'
Old sha1sum was: 'd97a575a82ce1f2cbd79316da61e2b230f81a402'
New sha1sum is : '223e6c8e127a0c2814fb50f5f7020810dab8f9b9'
"
"Apr 7, 2020 @ 09:23:55.016",3,"Windows Logon Success",
"Apr 7, 2020 @ 09:23:48.606",3,"Service startup type was changed",
"Apr 7, 2020 @ 09:23:07.453",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Classes\Protocols\Filter\application/x-msdownload' was added.
"
"Apr 7, 2020 @ 09:23:07.422",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Classes\Protocols\Filter\application/x-complus' was added.
"
"Apr 7, 2020 @ 09:23:07.406",5,"File added to the system.","File '[x64] HKEY_LOCAL_MACHINE\Software\Classes\Protocols\Filter\application/octet-stream' was added.
"
"Apr 7, 2020 @ 09:23:06.405",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Classes\Protocols\Filter\application/x-msdownload' was added.
"
"Apr 7, 2020 @ 09:23:06.390",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Classes\Protocols\Filter\application/x-complus' was added.
"
"Apr 7, 2020 @ 09:23:06.375",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\Software\Classes\Protocols\Filter\application/octet-stream' was added.
"
"Apr 7, 2020 @ 09:22:54.671",3,"Service startup type was changed",
"Apr 7, 2020 @ 09:22:48.890",3,"Windows Logon Success",
"Apr 7, 2020 @ 09:22:48.843",3,"Windows Logon Success",
"Apr 7, 2020 @ 09:21:30.997",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: 'e61d4dd51aecfa812eb5dd09547bb3fa'
New md5sum is : '02583aa1ae32b1990176644dc3952c81'
Old sha1sum was: 'dbf704cda5f548a498bb22a7c8acb6fc63869305'
New sha1sum is : '0ba688310b1196088281fa0da17b1e9c2f96ea7e'
"
"Apr 7, 2020 @ 09:21:30.919",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: '3bed6b4b8101da842bb6afe04a8271c2'
New md5sum is : 'd3c3db84b379850af744b570210159ac'
Old sha1sum was: '6bcfa900864cb27898f9c3bf26b53fb3b0eb9d2c'
New sha1sum is : '61986d785485024b932a0f9116e6a930eddd2d4b'
"
"Apr 7, 2020 @ 09:21:23.825",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\TrustedInstaller' checksum changed.
Old md5sum was: 'f5ea91602eb594fc2b4973f59a513fcb'
New md5sum is : '06f5c6f330af834dd08ce904d9ae7cc8'
Old sha1sum was: '7d45a8c18f8a7d6091a33c6ba0252b375312ca0c'
New sha1sum is : '0cf4c4c19a1201e41b9deba273320298f4f97b50'
"
"Apr 7, 2020 @ 09:21:20.262",3,"Service startup type was changed",
"Apr 7, 2020 @ 09:21:12.715",3,"Windows Logon Success",
