timestamp,"rule.level","rule.description","full_log"
"Apr 6, 2020 @ 08:37:35.046",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules' checksum changed.
Old md5sum was: '5950f3809329b90b7cce78b6656eb8fc'
New md5sum is : 'f8834fc0455ef259559a8ced142930a5'
Old sha1sum was: 'a47f7cd0ccdd5c421ff3869cb4f5405670613f35'
New sha1sum is : '058f6d910ba5475de9cdaf669663685b92c3f0ca'
"
"Apr 6, 2020 @ 08:37:34.967",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' checksum changed.
Old md5sum was: '0a11a072fc5a95522aa8ca6087115073'
New md5sum is : '728627011eedd28411cf4e1f2a30d1ca'
Old sha1sum was: '7afc9a8039fc019833a674d4b24d2aac0c3bec0f'
New sha1sum is : '26576187b3bbee39309e7ebe95de85749ea7b9d2'
"
"Apr 6, 2020 @ 08:36:51.874",3,"Windows Logon Success",
"Apr 6, 2020 @ 08:36:44.024",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-438079597-2123118846-2669748851-1001' checksum changed.
Old md5sum was: 'c07851f8f2e30eb65757347b948170ba'
New md5sum is : '0ad0f48020a8ebbc63203c341912f537'
Old sha1sum was: '8b3f116aaee6cbd1dd5d8bf234c4f02b0a5c3e60'
New sha1sum is : '85a0461adc8c3056a8b46539db16a9bcbfcccb42'
"
"Apr 6, 2020 @ 08:36:44.013",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-18' checksum changed.
Old md5sum was: 'dca242a1798caa2a9ae6de537858dfe3'
New md5sum is : '61861e9234c9745ccfd26c43b3589c1e'
Old sha1sum was: 'c25d276ea70b377a2d82cd0b2ea1b00a07a517ca'
New sha1sum is : '047a670f4ac17480436455d7920b1c013f94d076'
"
"Apr 6, 2020 @ 08:35:31.302",3,"Software Protection service scheduled successfully",
"Apr 6, 2020 @ 08:35:08.882",3,"Windows Logon Success",
"Apr 6, 2020 @ 08:34:22.502",8,"Windows Audit Policy changed",
"Apr 6, 2020 @ 08:34:22.486",8,"Windows Audit Policy changed",
"Apr 6, 2020 @ 08:34:02.345",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' checksum changed.
Old md5sum was: '7a736e3adebf5a509150741055fa891a'
New md5sum is : 'f65ebed619edcfc8fafe21f958215b53'
Old sha1sum was: '1190d3e310a517ef8601b9cb3e3298006d42b480'
New sha1sum is : '493297f96d762981a98fbe5f8c5b5782c30b65aa'
"
"Apr 6, 2020 @ 08:34:02.314",7,"Integrity checksum changed.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' checksum changed.
Old md5sum was: '3bed6b4b8101da842bb6afe04a8271c2'
New md5sum is : '619d435b1dac461a9b0cfd3b48ee8f37'
Old sha1sum was: '6bcfa900864cb27898f9c3bf26b53fb3b0eb9d2c'
New sha1sum is : '95d0826303f42e23fada9a211bd9ea71de2d5c51'
"
