timestamp,"rule.level","rule.description","full_log"
"Apr 4, 2020 @ 17:10:00.967",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_2aaa9\Security' was added.
"
"Apr 4, 2020 @ 17:10:00.984",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_2aaa9\TriggerInfo\0' was added.
"
"Apr 4, 2020 @ 17:10:01.002",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MessagingService_2aaa9' was added.
"
"Apr 4, 2020 @ 17:10:06.857",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_2aaa9\Security' was added.
"
"Apr 4, 2020 @ 17:10:06.873",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\OneSyncSvc_2aaa9' was added.
"
"Apr 4, 2020 @ 17:10:08.826",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_2aaa9\Security' was added.
"
"Apr 4, 2020 @ 17:10:08.843",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PimIndexMaintenanceSvc_2aaa9' was added.
"
"Apr 4, 2020 @ 17:10:09.327",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_2aaa9\Security' was added.
"
"Apr 4, 2020 @ 17:10:09.343",5,"File added to the system.","File 'HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\PrintWorkflowUserSvc_2aaa9' was added.
"
"Apr 4, 2020 @ 17:06:18.162",4,"Summary event of the report's signatures",
"Apr 4, 2020 @ 17:04:27.685",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:04:37.241",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 17:06:17.740",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:07:47.674",3,"Ossec agent started.","ossec: Agent started: 'windows-10->any'."
"Apr 4, 2020 @ 17:07:49.692",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:07:52.516",3,"The database engine is starting a new instance",
"Apr 4, 2020 @ 17:07:52.593",3,"The database engine attached a database",
"Apr 4, 2020 @ 17:07:52.763",3,"The Windows Search Service started",
"Apr 4, 2020 @ 17:07:53.152",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:08:07.749",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:08:08.715",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 17:08:08.731",3,"Windows Workstation Logon Success",
"Apr 4, 2020 @ 17:08:08.762",3,"Windows User Logoff",
"Apr 4, 2020 @ 17:08:08.778",3,"Windows User Logoff",
"Apr 4, 2020 @ 17:08:29.810",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 17:09:08.919",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:09:46.492",3,"Software Protection service scheduled successfully",
"Apr 4, 2020 @ 17:09:47.296",3,"Windows Logon Success",
"Apr 4, 2020 @ 17:09:49.218",3,"Windows Logon Success",
